Chembl ID;Smiles;IC50;pIC50;MolWt;nHA;nHD;MolLogP;category
CHEMBL1630225;CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;5.0;-0.6989700043360189;334.721;2;1;4.428800000000003;active
CHEMBL1630227;CC(C)Cc1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2;20.0;-1.3010299956639813;334.721;2;1;4.329800000000003;active
CHEMBL277721;CC(C)(C)c1cc(/C=C2\SC(NO)=NC2=O)cc(C(C)(C)C)c1O;1500.0;-3.1760912590556813;348.46800000000013;5;3;3.9363000000000032;active
CHEMBL111904;CC[C@@]1(C)OC(=O)C(OC(C)C)=C1c1ccc(S(C)(=O)=O)cc1;500.0;-2.6989700043360187;338.42500000000007;5;0;2.9517000000000015;active
CHEMBL43149;COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl;128.82;-2.109983294819892;430.83500000000015;5;0;4.623600000000002;active
CHEMBL704;Nc1ccc(O)c(C(=O)O)c1;7530.0;-3.8767949762007006;153.137;3;3;0.6726000000000001;intermediate
CHEMBL1814728;CC(C(=O)[O-])c1ccc(C[C@H]2CCC[C@H]2O)cc1-c1ccc(O)cc1.[Na+];17000.0;-4.230448921378274;362.401;4;2;-0.3798999999999997;intermediate
CHEMBL1814707;CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Cl.[Na+];2000.0;-3.3010299956639813;302.73299999999995;3;0;-0.8908999999999989;intermediate
CHEMBL1814717;CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(OC(F)(F)F)cc2)c1.[Na+];72000.0;-4.857332496431268;428.382;4;0;1.0212999999999999;intermediate
CHEMBL1814724;CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(F)cc1.[Na+];36000.0;-4.556302500767287;362.376;3;0;0.26180000000000025;intermediate
CHEMBL110612;Cc1ccncc1-c1cc(F)c(F)cc1-c1ccc(S(C)(=O)=O)cc1;169.82;-2.229988836544811;359.39700000000005;3;0;4.405720000000003;active
CHEMBL48568;CC(C)(C)c1cc(/C=C2\OC(=O)NC2=O)cc(C(C)(C)C)c1O;34000.0;-4.531478917042255;317.38500000000005;4;2;3.5945000000000022;intermediate
CHEMBL145071;CC(=O)Oc1ccccc1SCCCCCC(=O)O;50000.0;-4.698970004336019;282.36099999999993;4;1;3.349000000000001;intermediate
CHEMBL456235;CCCCCCc1ccc(-c2ccc(O)c(OC)c2)o1;8400.0;-3.9242792860618816;274.36;3;1;4.783600000000004;intermediate
CHEMBL494905;CCOC(=O)C(O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C;3800.0;-3.57978359661681;431.4850000000001;6;1;3.591820000000003;intermediate
CHEMBL2347671;CCSc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1;50.0;-1.6989700043360187;358.48800000000006;4;1;4.259200000000003;active
CHEMBL4173449;O=C(NCCc1ccccc1)c1sc2ccccc2c1Br;17670.0;-4.247236549506764;360.27600000000007;2;1;4.636300000000002;intermediate
CHEMBL353688;CS(=O)(=O)c1ccc(-c2ccccc2-c2cccnc2)cc1;87000.0;-4.939519252618618;309.39000000000004;3;0;3.8191000000000024;intermediate
CHEMBL410419;CC1(C)OC(=O)C(Nc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1;4500.0;-3.6532125137753435;357.4310000000001;5;1;3.248700000000002;intermediate
CHEMBL2333741;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)O)cc1;6890.0;-3.8382192219076257;340.375;4;1;3.9806000000000026;intermediate
CHEMBL4089272;Cc1c(C(=O)NCCc2ccc(N3CCCC3C)cc2)nc2ccc(Cl)cc2c1O;1910.0;-3.2810333672477277;423.94400000000013;4;2;4.863420000000005;intermediate
CHEMBL4209915;COc1ccc(-c2nc3cc(NC(=O)c4ccc(O)cc4)ccc3o2)cc1OC;45540.0;-4.658393026279124;390.39500000000015;6;2;4.469900000000003;intermediate
CHEMBL99933;CCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12;100.0;-2.0;399.87400000000014;5;0;4.795920000000004;active
CHEMBL109341;COc1cc(/C=C/C(=O)O)cc(OC)c1O;28000.0;-4.447158031342219;224.212;4;2;1.5071999999999999;intermediate
CHEMBL1206690;CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1;5.0;-0.6989700043360189;370.43000000000006;5;1;3.531920000000002;active
CHEMBL4454216;N#Cc1c(/N=C/c2ccco2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2;1650.0;-3.2174839442139063;423.2700000000001;5;1;4.664380000000002;intermediate
CHEMBL3355603;[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1Br)C=C(C(=O)O)C(C(F)(F)F)O2;43.0;-1.6334684555795866;357.154610668;2;1;3.857240000000001;active
CHEMBL2283173;CS(=O)(=O)c1ccc(/C=C(\c2ccccc2)c2ccc(F)c(F)c2)cc1;970.0;-2.9867717342662448;370.4200000000001;2;0;4.957200000000004;active
CHEMBL3264701;CC(C)(C)c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1;3850.0;-3.5854607295085006;364.47400000000005;6;0;4.998300000000005;intermediate
CHEMBL3309446;NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1;15.0;-1.1760912590556813;413.3770000000001;6;1;2.9324000000000012;active
CHEMBL502556;Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1C;1.46;-0.1643528557844371;376.4810000000001;2;2;4.766140000000003;potent
CHEMBL4763059;COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1O;175.0;-2.2430380486862944;403.48500000000007;8;2;3.3738000000000024;active
CHEMBL1669029;O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(CO)cc3)c2OC1C(F)(F)F;6380.0;-3.8048206787211623;384.737;3;2;4.290600000000001;intermediate
CHEMBL4777820;COC(=O)CC1N(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O;459700.0;-5.6624745037503095;395.4180000000001;8;1;1.4938999999999998;intermediate
CHEMBL4440769;COc1ccc(-c2cc(C(=O)NCCN3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;870.0;-2.9395192526186187;485.5660000000002;8;2;1.2573000000000012;active
CHEMBL4438116;NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCN3CCOCC3)cc2-c2ccccc2)cc1;420.0;-2.6232492903979003;469.56700000000023;7;2;1.638800000000001;active
CHEMBL436539;CC(C)(C)C#CC1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O;150.0;-2.1760912590556813;316.42200000000014;3;0;3.2561000000000018;active
CHEMBL4873184;CCCCOc1nc(OCC2(C)COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO;210.0;-2.322219294733919;435.54200000000014;7;1;3.238600000000002;active
CHEMBL4865464;CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO;226.0;-2.3541084391474008;423.5310000000002;7;2;2.973000000000002;active
CHEMBL1950020;O=C(O)Cc1c(C(=O)c2cc3c(cn2)CCCC3)[nH]c2cc(Cl)ccc12;19.2;-1.2833012287035497;368.82;3;2;3.9532000000000034;active
CHEMBL4851236;CCCCOc1nc(OCC2COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO;36.0;-1.5563025007672873;421.51500000000016;7;1;2.848500000000002;active
CHEMBL173072;CN1C(O)=C(C(=O)Nc2ccccc2Cl)c2cc(Cl)ccc2S1(=O)=O;8.0;-0.9030899869919435;399.25500000000017;4;2;3.4928000000000017;active
CHEMBL468367;NS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1;13500.0;-4.1303337684950066;318.33299999999997;5;1;1.7208;intermediate
CHEMBL2333754;COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N(C)C)cc1;12980.0;-4.11327469246435;367.44500000000005;4;0;3.984200000000003;intermediate
CHEMBL4077764;Cc1c(-c2nc3ccccc3nc2N=O)cnn1-c1ccccc1;6600.0;-3.8195439355418688;315.336;6;0;4.188820000000002;intermediate
CHEMBL4064047;Cc1c(C(=O)c2conc2C(=O)c2cnn(-c3ccccc3)c2C)cnn1-c1ccccc1;4500.0;-3.6532125137753435;437.4590000000001;8;0;4.1248400000000025;intermediate
CHEMBL4092847;N#Cc1c(N=Cc2cccs2)c(C(=O)Nc2ccccc2)n2c1CCC2;560.0;-2.7481880270062002;360.4420000000001;5;1;4.370380000000003;active
CHEMBL4285836;C[Si](C)(C)c1onc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1;1870.0;-3.271841606536499;389.5240000000001;4;0;4.096400000000004;intermediate
CHEMBL365865;CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nn3ncccc23)cc1;2.0;-0.3010299956639812;349.4150000000001;5;0;3.466800000000002;potent
CHEMBL97040;COc1ccc2c(c1)c(CC(=O)OCCN1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1;680.0;-2.832508912706236;470.9530000000002;7;0;3.7181200000000025;active
CHEMBL4648690;Clc1ccc(Nc2nc(Cl)nc(OCc3cn(Cc4ccccc4)nn3)n2)cc1;7000.0;-3.845098040014257;428.2830000000001;8;1;4.140800000000004;intermediate
CHEMBL171335;NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1;2.0;-0.3010299956639812;357.4500000000002;2;1;4.348000000000003;potent
CHEMBL4067108;Cc1c(C2=C(N=O)Sc3ccccc3N2)cnn1-c1ccccc1;1830.0;-3.2624510897304293;334.40400000000005;6;1;4.791020000000003;intermediate
CHEMBL3264692;Clc1cccc(-n2cc(CSc3nc4ccccc4o3)nn2)c1;4630.0;-3.6655809910179533;342.81100000000004;6;0;4.354200000000002;intermediate
CHEMBL4780406;C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C;40.0;-1.6020599913279625;487.9980000000002;9;2;3.836120000000002;active
CHEMBL1276001;CC(C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1Br;8500.0;-3.929418925714293;327.21799999999996;2;2;3.340700000000002;intermediate
CHEMBL3322408;NS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)cc2)cc1;6900.0;-3.838849090737255;319.361;4;1;1.7399000000000002;intermediate
CHEMBL4447638;NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(F)cc2)cc1;230.0;-2.361727836017593;430.4610000000001;6;1;1.7982;active
CHEMBL2380862;Cc1onc(-c2cccc(Cl)c2)c1-c1ccccc1;270.0;-2.4313637641589874;269.731;2;0;4.970420000000003;active
CHEMBL2063728;CC(C(=O)O)c1ccc(N[C@H]2CCC[C@@H]2O)cc1F;14000.0;-4.146128035678238;267.29999999999995;3;3;2.3391;intermediate
CHEMBL2063853;CC(C(=O)O)c1ccc(Cc2cccs2)cc1F;13000.0;-4.113943352306837;264.32099999999997;2;1;3.666100000000003;intermediate
CHEMBL15945;CC(C)(C)c1cc(/C=C2\NC(=S)NC2=O)cc(C(C)(C)C)c1O;260.0;-2.4149733479708178;332.4690000000001;3;3;3.332400000000002;active
CHEMBL115410;CSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1;11.0;-1.041392685158225;378.90600000000006;5;0;4.318100000000003;active
CHEMBL4790291;C/C(=N\NC(N)=S)c1nnn(-c2ccc(F)cc2)c1C;70.0;-1.845098040014257;292.3430000000001;5;2;1.27202;active
CHEMBL4464158;N#CCC(=O)Nc1nnc(-c2ccc(Cl)cc2)o1;250.0;-2.3979400086720375;262.656;5;1;2.2421799999999994;active
CHEMBL185528;Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(Cl)cc1;260.0;-2.4149733479708178;333.84000000000003;2;1;4.124020000000003;active
CHEMBL4866509;COc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO;17100.0;-4.232996110392154;381.45000000000016;7;2;1.8026999999999997;intermediate
CHEMBL149775;COCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl;3000.0;-3.4771212547196626;353.249;3;2;4.421620000000003;intermediate
CHEMBL579022;CC(=O)NS(=O)(=O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1C(=O)O;2600.0;-3.4149733479708178;386.33200000000016;6;2;1.4334000000000002;intermediate
CHEMBL4873961;Cc1cc(-c2ccccn2)nn1S(=O)(=O)Oc1ccccc1;100.0;-2.0;315.354;6;0;2.42542;active
CHEMBL1917103;O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(C(F)(F)F)cc1;2990.0;-3.4756711883244296;376.337;4;0;3.535800000000002;intermediate
CHEMBL283497;NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3cccc(Cl)c3)cc2-c2ccc(F)cc2)cc1;56.0;-1.7481880270062005;470.9130000000001;5;2;4.231500000000001;active
CHEMBL4797170;CC(=O)c1nnn(-c2ccc(Cl)cc2)c1C;120.0;-2.0791812460476247;235.674;4;0;2.4317200000000003;active
CHEMBL4779635;C/C(=N\NC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C;290.0;-2.462397997898956;302.29400000000004;6;3;0.6662199999999996;active
CHEMBL4856126;CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)(C)O;1210.0;-3.0827853703164503;451.5850000000002;7;2;3.708100000000003;active
CHEMBL151441;COCCCNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl;11000.0;-4.041392685158225;367.2760000000002;3;2;4.811720000000004;intermediate
CHEMBL3322406;CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(Cl)c(Cl)c2)cc1;2100.0;-3.322219294733919;369.273;4;0;3.663700000000002;intermediate
CHEMBL4170508;CS(=O)(=O)c1ccc(C2C(c3ccccc3)=NOC23COc2ccccc2C3=O)cc1;90.0;-1.9542425094393248;433.48500000000024;6;0;3.6223000000000027;active
CHEMBL1089958;O=C(O)Cc1cccn(C(F)F)c1=O;8000.0;-3.9030899869919438;203.14399999999998;3;1;0.8705;intermediate
CHEMBL423576;CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)c(F)c3)nc3sccn23)cc1;12.0;-1.0791812460476249;390.43600000000004;5;0;4.411500000000003;active
CHEMBL4795119;C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C;420.0;-2.6232492903979003;337.3650000000001;7;3;-0.3845799999999995;active
CHEMBL367328;CS(=O)(=O)c1ccc(-c2ccc(N)cc2-c2ccccc2)cc1;254000.0;-5.404833716619938;323.41700000000003;3;1;4.006300000000002;intermediate
CHEMBL4640256;COC(=O)[C@@H](N)Cc1cn(-c2nc(Cl)nc(N3CCCCC3)n2)c2ccccc12;20.0;-1.3010299956639813;414.8970000000003;8;1;2.502;active
CHEMBL4289901;NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1;19730.0;-4.295127085252191;486.41600000000005;5;1;4.848100000000003;intermediate
CHEMBL4640306;Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCOCC2)n1;100.0;-2.0;387.83100000000024;9;0;1.5803999999999998;active
CHEMBL129861;Cn1c(Br)cc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1;35500.0;-4.550228353055094;408.29200000000014;3;0;4.664200000000004;intermediate
CHEMBL110876;Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1;1100.0;-3.041392685158225;386.4200000000001;5;0;4.331520000000003;active
CHEMBL4649027;COC(=O)[C@H](Cc1ccccc1)Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1;8000.0;-3.9030899869919438;482.9280000000003;9;2;2.8280000000000003;intermediate
CHEMBL4791001;COC(=O)CC1N(C(=O)Nc2nnc(C)s2)C(=O)c2ccccc2S1(=O)=O;799900.0;-5.903035696788497;410.43300000000016;9;1;1.19732;intermediate
CHEMBL405127;CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccccc2)cc1;3000.0;-3.4771212547196626;302.351;3;1;2.715300000000001;intermediate
CHEMBL4641800;CSc1nc2ccccc2n1Cc1nnc2n1N=C(c1ccc(C)cc1)CS2;250.0;-2.3979400086720375;406.54000000000013;8;0;4.064520000000003;active
CHEMBL318495;CNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12;700.0;-2.845098040014257;370.8360000000001;4;1;3.588720000000002;active
CHEMBL296384;NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1;3.981;-0.599992177584098;363.35999999999996;2;1;4.085300000000002;active
CHEMBL200812;C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1;28.0;-1.4471580313422192;411.43400000000014;8;0;2.09368;active
CHEMBL2112872;CCC(=O)OCc1cc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)ccc1S(N)(=O)=O;570.0;-2.7558748556724915;467.46900000000016;6;1;3.967120000000002;active
CHEMBL2337404;Cc1c(CCOCCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1;15.0;-1.1760912590556813;458.5360000000002;7;0;4.013720000000004;active
CHEMBL127642;CS(=O)(=O)c1ccc(-c2[nH]c(C(=O)C(F)(F)F)cc2-c2ccc(F)cc2)cc1;298200.0;-5.474507639116975;411.3760000000001;3;1;4.636300000000003;intermediate
CHEMBL2063730;CC(C(=O)O)c1ccc(NC2CCCC2)cc1F;21300.0;-4.328379603438738;251.30099999999993;2;2;3.3683000000000023;intermediate
CHEMBL1957878;Cc1ccc(/N=C/c2c[nH]c3ccccc23)cc1;30400.0;-4.482873583608754;234.30200000000002;1;1;4.2269200000000025;intermediate
CHEMBL4563498;CS(=O)(=O)c1ccc(Cc2nnnn2-c2ccc(CCO)cc2)cc1;3000.0;-3.4771212547196626;358.4230000000001;7;1;1.1914;intermediate
CHEMBL28664;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc([N+](=O)[O-])cc2)cc1;2630.0;-3.419955748489758;412.3490000000001;6;1;3.1137000000000015;intermediate
CHEMBL4293133;C#CCSc1nc2ccccc2c(=O)n1-c1ccccc1;270.0;-2.4313637641589874;292.363;4;0;3.1110000000000015;active
CHEMBL4289328;C#CCSc1nc2ccccc2c(=O)n1-c1ccc(OC)cc1;440.0;-2.6434526764861874;322.38900000000007;5;0;3.119600000000001;active
CHEMBL326005;Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1;51000.0;-4.707570176097937;382.3670000000001;5;1;2.90892;intermediate
CHEMBL4633586;CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccccc2)n1;190.0;-2.278753600952829;366.4710000000001;6;1;4.456200000000003;active
CHEMBL184076;Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1;3.981;-0.599992177584098;359.39700000000005;2;1;4.254620000000003;active
CHEMBL3342568;Cc1cc2c(c(C)c1Br)C=C(C(=O)O)C(C(F)(F)F)O2;190.0;-2.278753600952829;351.118;2;1;3.857240000000002;active
CHEMBL3264698;Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1;2750.0;-3.439332693830263;387.26200000000006;6;0;4.463300000000002;intermediate
CHEMBL275601;CCc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1;23.0;-1.3617278360175928;361.4630000000001;4;0;4.582100000000003;active
CHEMBL4750050;Fc1cccc(COc2nc3ccccc3s2)c1;280.0;-2.4471580313422194;259.305;3;0;4.014400000000002;active
CHEMBL186632;CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1;0.44;0.3565473235138126;394.45600000000013;6;1;3.109400000000001;potent
CHEMBL287646;COc1c(Cl)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl;20.89;-1.3199384399803087;448.27800000000013;5;1;4.439700000000001;active
CHEMBL419561;Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)co1;4150.0;-3.6180480967120925;371.3400000000001;6;0;3.258020000000001;intermediate
CHEMBL4637009;Br.CSc1nc2ccccc2n1-c1csc(=N)n1CC(=O)c1ccccc1;180.0;-2.255272505103306;461.4100000000002;7;1;4.550670000000004;active
CHEMBL4754793;COC(=O)CC1N(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O;194000.0;-5.2878017299302265;409.44500000000016;8;1;1.80232;intermediate
CHEMBL399198;COc1ccc2c(c1)c(CC(=O)NCC(C)(C)CO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1;1200.0;-3.0791812460476247;487.94000000000017;7;1;4.193420000000003;active
CHEMBL68873;CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2cc(F)cc(F)c2)cc1;2343689.1;-6.3699000002173625;396.79800000000006;4;0;4.308900000000003;inactive
CHEMBL185196;Cc1cc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)ccc1Cl;3.02;-0.48000694295715063;393.842;2;1;4.908020000000002;potent
CHEMBL363270;CN(C)c1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1Cl;6.026;-0.7800291273373383;422.884;3;1;4.665600000000003;active
CHEMBL3402597;CCOC(=O)Cc1cc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C;1070.0;-3.0293837776852097;416.4740000000001;5;1;3.344820000000002;active
CHEMBL4540611;COc1ccc(-c2nn(-c3ccc(S(C)(=O)=O)cc3)cc2/C=C2\SC(=O)NC2=O)cc1;880.0;-2.9444826721501687;455.51700000000017;8;1;3.2753000000000014;active
CHEMBL4644150;CSc1nc2ccccc2n1-c1csc(NCC(C)=O)n1;69.0;-1.8388490907372552;318.42700000000013;7;1;3.2048000000000014;active
CHEMBL145412;CCCC#CCCSc1ccccc1OC(C)=O;6500.0;-3.8129133566428557;262.374;3;0;3.8976000000000024;intermediate
CHEMBL4167700;O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCCC3)n2)cc1;60.0;-1.7781512503836436;374.8320000000002;7;1;2.232;active
CHEMBL4471015;CS(=O)(=O)Nc1cc(Cc2ccc(Cl)cc2)c2ccccc2c1;10000.0;-4.0;345.85100000000006;2;1;4.4555000000000025;intermediate
CHEMBL35783;Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(C)c2)o1;2000.0;-3.3010299956639813;334.4410000000001;4;1;3.6535400000000022;intermediate
CHEMBL4466133;CCC1SCC(=O)N1c1c(C#N)c2n(c1C(=O)Nc1ccc(C)cc1)CCC2;1250.0;-3.0969100130080562;394.50000000000017;5;1;3.6826000000000025;active
CHEMBL4216426;COC(=O)COc1ccc(/C=C/c2ccc(Cl)cc2)cc1;7522.0;-3.87633332908638;302.757;3;0;4.062200000000003;intermediate
CHEMBL4213360;O=[N+]([O-])c1ccc(/C=C/c2cc(O)c(O)c(O)c2)cc1;279.0;-2.4456042032735974;273.24399999999997;5;3;2.8820000000000014;active
CHEMBL3309947;CN(C)c1ccc(/C=C2\COC/C(=C\c3ccc(N(C)C)cc3[N+](=O)[O-])C2=O)c([N+](=O)[O-])c1;18550.0;-4.268343913951065;452.4670000000002;8;0;3.7013000000000025;intermediate
CHEMBL2337401;Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1;28.0;-1.4471580313422192;462.49900000000014;7;0;3.7627200000000025;active
CHEMBL2337403;Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1;920.0;-2.963787827345555;480.48900000000015;7;0;3.9018200000000025;active
CHEMBL4867038;CCCCOc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO;49.0;-1.6901960800285136;429.5130000000002;5;1;4.629400000000006;active
CHEMBL316823;NS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1;8.0;-0.9030899869919435;333.409;3;1;3.8686000000000025;active
CHEMBL98311;CS(=O)(=O)c1ccc(-c2cc(S(C)(=O)=O)sc2-c2ccc(F)cc2)cc1;200000.0;-5.301029995663981;410.5130000000001;5;0;4.0282000000000036;intermediate
CHEMBL3322412;NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Br)c2)cc1;2900.0;-3.462397997898956;380.267;4;1;2.3633000000000006;intermediate
CHEMBL3322415;NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1;2500.0;-3.3979400086720375;335.81600000000003;4;1;2.2542;intermediate
CHEMBL4456497;CCOC(=O)CSc1nnc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(C)cc2)n1;10100.0;-4.004321373782642;443.5500000000002;8;0;3.572720000000002;intermediate
CHEMBL4797489;C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C;70.0;-1.845098040014257;452.9270000000002;8;2;4.8869200000000035;active
CHEMBL4794203;C/C(=N\NC(N)=S)c1nnn(-c2ccc(Cl)cc2)c1C;240.0;-2.380211241711606;308.79800000000006;5;2;1.78632;active
CHEMBL4861158;COc1cc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc(OC)c1OC;8290.0;-3.9185545305502734;445.5190000000002;5;3;4.909800000000004;intermediate
CHEMBL326335;CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)OCO3)cc1;6.0;-0.7781512503836436;376.82100000000014;6;0;3.324900000000002;active
CHEMBL110418;CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)COC3)cc1;83.18;-1.920018916028915;368.42900000000014;3;0;4.5934000000000035;active
CHEMBL147704;NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccc(F)c2)cc1CO;7050.0;-3.848189116991399;415.3680000000001;5;2;2.8369000000000013;intermediate
CHEMBL3322400;CS(=O)(=O)c1ccc(N2CCN=C2c2cccc(Cl)c2)cc1;8100.0;-3.9084850188786495;334.828;4;0;3.0103000000000018;intermediate
CHEMBL241970;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1;130.0;-2.113943352306837;380.3910000000001;4;0;4.270020000000003;active
CHEMBL3601280;CC(=O)Oc1ccccc1C(=O)OCCCCO[N+](=O)[O-];45000.0;-4.653212513775344;297.2629999999999;7;0;1.7571999999999999;intermediate
CHEMBL459294;OC[C@H]1C[C@](O)(c2ccccc2)[C@@H](c2ccccc2)O1;5100.0;-3.7075701760979363;270.32800000000003;3;2;2.396700000000001;intermediate
CHEMBL456486;O=C(O)[C@H]1C[C@](O)(c2ccc(F)cc2)[C@@H](c2ccc(F)cc2)O1;3200.0;-3.505149978319906;320.29100000000005;3;2;2.7672000000000008;intermediate
